X,dXdt,Phi,Temp_K,,,,
0.99890444,3.3840264E+01,0.000000 ,573.15,,,,
0.99896857,3.0188106E+01,0.000000 ,573.15,,,,
0.99902526,2.6607396E+01,0.000000 ,573.15,,,,
0.99907569,2.4191972E+01,0.000000 ,573.15,,,,
0.99912224,2.2189928E+01,0.000000 ,573.15,,,,
0.99916438,2.0189584E+01,0.000000 ,573.15,,,,
0.9992032,1.8701287E+01,0.000000 ,573.15,,,,
0.99923966,1.8000621E+01,0.000000 ,573.15,,,,
0.99927548,1.7919172E+01,0.000000 ,573.15,,,,
0.99931175,1.8485862E+01,0.000000 ,573.15,,,,
0.99934929,1.8987908E+01,0.000000 ,573.15,,,,
0.99938777,1.9523976E+01,0.000000 ,573.15,,,,
0.99942731,1.9920551E+01,0.000000 ,573.15,,,,
0.99946711,1.9565218E+01,0.000000 ,573.15,,,,
0.99950482,1.7939127E+01,0.000000 ,573.15,,,,
0.99953879,1.5967704E+01,0.000000 ,573.15,,,,
0.99956849,1.3727498E+01,0.000000 ,573.15,,,,
0.99959363,1.1278052E+01,0.000000 ,573.15,,,,
0.9996136,8.9323754E+00,0.000000 ,573.15,,,,
0.99962991,7.4763995E+00,0.000000 ,573.15,,,,
0.99964351,6.0544465E+00,0.000000 ,573.15,,,,
0.99965447,5.6327688E+00,0.000000 ,573.15,,,,
0.99966747,7.6760549E+00,0.000000 ,573.15,,,,
0.99968539,1.0440628E+01,0.000000 ,573.15,,,,
0.99970972,1.3892465E+01,0.000000 ,573.15,,,,
0.99974061,1.6757405E+01,0.000000 ,573.15,,,,
0.99977675,2.0103771E+01,0.000000 ,573.15,,,,
0.99982274,2.5134274E+01,0.000000 ,573.15,,,,
0.9998731,2.3508183E+01,0.000000 ,573.15,,,,
0.99991444,1.7561175E+01,0.000000 ,573.15,,,,
0.99994479,1.3570489E+01,0.000000 ,573.15,,,,
0.9999692,1.0192215E+01,0.000000 ,573.15,,,,
0.99998412,5.1383107E+00,0.000000 ,573.15,,,,
0.99999174,3.0988411E+00,0.000000 ,573.15,,,,
0.99999673,1.7160145E+00,0.000000 ,573.15,,,,
0.99999846,4.6242352E-01,0.000000 ,573.15,,,,
8.84E-05,5.4871819E+01,0.000000 ,578.15,,,,
2.31E-04,8.7160788E+01,0.000000 ,578.15,,,,
4.40E-04,1.2663984E+02,0.000000 ,578.15,,,,
7.52E-04,1.8933231E+02,0.000000 ,578.15,,,,
0.00175204,3.0488930E+02,0.000000 ,578.15,,,,
0.0024312,3.8012888E+02,0.000000 ,578.15,,,,
0.00327378,4.6144666E+02,0.000000 ,578.15,,,,
0.00427026,5.3758222E+02,0.000000 ,578.15,,,,
0.00685432,7.6804633E+02,0.000000 ,578.15,,,,
0.00851134,8.8681220E+02,0.000000 ,578.15,,,,
0.01040849,1.0110313E+03,0.000000 ,578.15,,,,
0.0125476,1.1271823E+03,0.000000 ,578.15,,,,
0.0175605,1.3839113E+03,0.000000 ,578.15,,,,
0.02046171,1.5199575E+03,0.000000 ,578.15,,,,
0.02364628,1.6677934E+03,0.000000 ,578.15,,,,
0.0271394,1.8260869E+03,0.000000 ,578.15,,,,
0.03508497,2.1488760E+03,0.000000 ,578.15,,,,
0.03954617,2.3127233E+03,0.000000 ,578.15,,,,
0.04433642,2.4776156E+03,0.000000 ,578.15,,,,
0.04945747,2.6440763E+03,0.000000 ,578.15,,,,
0.06065283,2.9391159E+03,0.000000 ,578.15,,,,
0.06666874,3.0770270E+03,0.000000 ,578.15,,,,
0.0729628,3.2183255E+03,0.000000 ,578.15,,,,
0.07954328,3.3624739E+03,0.000000 ,578.15,,,,
0.09357625,3.6590623E+03,0.000000 ,578.15,,,,
0.10105002,3.8150036E+03,0.000000 ,578.15,,,,
0.10883699,3.9716286E+03,0.000000 ,578.15,,,,
0.11693524,4.1263773E+03,0.000000 ,578.15,,,,
0.13405897,4.4345058E+03,0.000000 ,578.15,,,,
0.1430798,4.5858315E+03,0.000000 ,578.15,,,,
0.15240067,4.7345564E+03,0.000000 ,578.15,,,,
0.16201748,4.8817363E+03,0.000000 ,578.15,,,,
0.18212506,5.1712916E+03,0.000000 ,578.15,,,,
0.19261074,5.3130619E+03,0.000000 ,578.15,,,,
0.20337503,5.4499262E+03,0.000000 ,578.15,,,,
0.21440799,5.5826074E+03,0.000000 ,578.15,,,,
0.23727128,5.8467434E+03,0.000000 ,578.15,,,,
0.24908049,5.9545481E+03,0.000000 ,578.15,,,,
0.26108014,6.0438473E+03,0.000000 ,578.15,,,,
0.27325441,6.1291110E+03,0.000000 ,578.15,,,,
0.29808032,6.2770690E+03,0.000000 ,578.15,,,,
0.31069731,6.3364060E+03,0.000000 ,578.15,,,,
0.32341985,6.3850341E+03,0.000000 ,578.15,,,,
0.33623614,6.4296642E+03,0.000000 ,578.15,,,,
0.3620964,6.4898150E+03,0.000000 ,578.15,,,,
0.37508309,6.4931528E+03,0.000000 ,578.15,,,,
0.38806561,6.4882703E+03,0.000000 ,578.15,,,,
0.40103252,6.4775118E+03,0.000000 ,578.15,,,,
0.42687305,6.4367736E+03,0.000000 ,578.15,,,,
0.43971107,6.3983902E+03,0.000000 ,578.15,,,,
0.45246522,6.3545989E+03,0.000000 ,578.15,,,,
0.4651265,6.3051862E+03,0.000000 ,578.15,,,,
0.49012309,6.1856586E+03,0.000000 ,578.15,,,,
0.50241852,6.1085160E+03,0.000000 ,578.15,,,,
0.51455684,6.0296751E+03,0.000000 ,578.15,,,,
0.52653582,5.9487819E+03,0.000000 ,578.15,,,,
0.54999783,5.7788427E+03,0.000000 ,578.15,,,,
0.56146606,5.6875646E+03,0.000000 ,578.15,,,,
0.57274482,5.5899049E+03,0.000000 ,578.15,,,,
0.58382358,5.4888168E+03,0.000000 ,578.15,,,,
0.60537158,5.2836127E+03,0.000000 ,578.15,,,,
0.61583343,5.1777682E+03,0.000000 ,578.15,,,,
0.62608008,5.0663326E+03,0.000000 ,578.15,,,,
0.63609497,4.9476841E+03,0.000000 ,578.15,,,,
0.65539924,4.7035748E+03,0.000000 ,578.15,,,,
0.664683,4.5799884E+03,0.000000 ,578.15,,,,
0.67371843,4.4554247E+03,0.000000 ,578.15,,,,
0.68250515,4.3313684E+03,0.000000 ,578.15,,,,
0.69933834,4.0856356E+03,0.000000 ,578.15,,,,
0.7073877,3.9642120E+03,0.000000 ,578.15,,,,
0.71519649,3.8457095E+03,0.000000 ,578.15,,,,
0.72277269,3.7309914E+03,0.000000 ,578.15,,,,
0.737253,3.5132378E+03,0.000000 ,578.15,,,,
0.74417796,3.4122957E+03,0.000000 ,578.15,,,,
0.75090196,3.3113909E+03,0.000000 ,578.15,,,,
0.75742381,3.2105929E+03,0.000000 ,578.15,,,,
0.76986319,3.0096432E+03,0.000000 ,578.15,,,,
0.77578327,2.9109012E+03,0.000000 ,578.15,,,,
0.78150819,2.8147902E+03,0.000000 ,578.15,,,,
0.78704227,2.7183908E+03,0.000000 ,578.15,,,,
0.79752848,2.5297039E+03,0.000000 ,578.15,,,,
0.80250644,2.4485205E+03,0.000000 ,578.15,,,,
0.80732189,2.3673015E+03,0.000000 ,578.15,,,,
0.8119775,2.2894362E+03,0.000000 ,578.15,,,,
0.82083818,2.1420007E+03,0.000000 ,578.15,,,,
0.82504983,2.0699775E+03,0.000000 ,578.15,,,,
0.82911899,1.9996810E+03,0.000000 ,578.15,,,,
0.8330499,1.9318766E+03,0.000000 ,578.15,,,,
0.84051279,1.8013162E+03,0.000000 ,578.15,,,,
0.84405403,1.7405448E+03,0.000000 ,578.15,,,,
0.84747561,1.6814646E+03,0.000000 ,578.15,,,,
0.85078115,1.6245489E+03,0.000000 ,578.15,,,,
0.85706115,1.5176063E+03,0.000000 ,578.15,,,,
0.86004812,1.4702104E+03,0.000000 ,578.15,,,,
0.86294281,1.4245109E+03,0.000000 ,578.15,,,,
0.86574596,1.3788453E+03,0.000000 ,578.15,,,,
0.87108478,1.2909797E+03,0.000000 ,578.15,,,,
0.8736231,1.2476566E+03,0.000000 ,578.15,,,,
0.87607658,1.2063201E+03,0.000000 ,578.15,,,,
0.87844898,1.1661335E+03,0.000000 ,578.15,,,,
0.88295691,1.0894432E+03,0.000000 ,578.15,,,,
0.88509981,1.0539115E+03,0.000000 ,578.15,,,,
0.88717309,1.0197148E+03,0.000000 ,578.15,,,,
0.88917984,9.8760789E+02,0.000000 ,578.15,,,,
0.89300858,9.2797601E+02,0.000000 ,578.15,,,,
0.89483697,9.0066285E+02,0.000000 ,578.15,,,,
0.89661161,8.7418277E+02,0.000000 ,578.15,,,,
0.89833402,8.4845921E+02,0.000000 ,578.15,,,,
0.90163038,7.9978366E+02,0.000000 ,578.15,,,,
0.9032053,7.7543254E+02,0.000000 ,578.15,,,,
0.90473306,7.5266211E+02,0.000000 ,578.15,,,,
0.90621618,7.3047377E+02,0.000000 ,578.15,,,,
0.90905135,6.8814773E+02,0.000000 ,578.15,,,,
0.91040796,6.6858855E+02,0.000000 ,578.15,,,,
0.91172618,6.5011165E+02,0.000000 ,578.15,,,,
0.91300957,6.3372634E+02,0.000000 ,578.15,,,,
0.91548367,6.0373439E+02,0.000000 ,578.15,,,,
0.9166772,5.9005300E+02,0.000000 ,578.15,,,,
0.91784419,5.7680594E+02,0.000000 ,578.15,,,,
0.91898389,5.6280058E+02,0.000000 ,578.15,,,,
0.92117785,5.3413834E+02,0.000000 ,578.15,,,,
0.92223186,5.1988199E+02,0.000000 ,578.15,,,,
0.92325703,5.0522868E+02,0.000000 ,578.15,,,,
0.92425293,4.9068218E+02,0.000000 ,578.15,,,,
0.92615994,4.6350274E+02,0.000000 ,578.15,,,,
0.9270739,4.5061348E+02,0.000000 ,578.15,,,,
0.9279631,4.3884210E+02,0.000000 ,578.15,,,,
0.92882964,4.2797499E+02,0.000000 ,578.15,,,,
0.93050476,4.1045955E+02,0.000000 ,578.15,,,,
0.93131807,4.0297814E+02,0.000000 ,578.15,,,,
0.9321169,3.9604143E+02,0.000000 ,578.15,,,,
0.93290265,3.8982564E+02,0.000000 ,578.15,,,,
0.93443717,3.7666959E+02,0.000000 ,578.15,,,,
0.93518317,3.6941068E+02,0.000000 ,578.15,,,,
0.9359146,3.6182247E+02,0.000000 ,578.15,,,,
0.93663025,3.5373227E+02,0.000000 ,578.15,,,,
0.93801159,3.3729555E+02,0.000000 ,578.15,,,,
0.93867877,3.2985330E+02,0.000000 ,578.15,,,,
0.93933149,3.2338118E+02,0.000000 ,578.15,,,,
0.93997295,3.1806790E+02,0.000000 ,578.15,,,,
0.94122388,3.0826549E+02,0.000000 ,578.15,,,,
0.94183684,3.0464683E+02,0.000000 ,578.15,,,,
0.94244255,3.0124355E+02,0.000000 ,578.15,,,,
0.94304216,2.9852560E+02,0.000000 ,578.15,,,,
0.94422611,2.9337274E+02,0.000000 ,578.15,,,,
0.94481042,2.9094316E+02,0.000000 ,578.15,,,,
0.9453896,2.8783004E+02,0.000000 ,578.15,,,,
0.94596117,2.8373966E+02,0.000000 ,578.15,,,,
0.94708165,2.7653437E+02,0.000000 ,578.15,,,,
0.94763063,2.7233896E+02,0.000000 ,578.15,,,,
0.94817121,2.6839277E+02,0.000000 ,578.15,,,,
0.94870421,2.6451956E+02,0.000000 ,578.15,,,,
0.94974642,2.5637617E+02,0.000000 ,578.15,,,,
0.95025473,2.5178203E+02,0.000000 ,578.15,,,,
0.95075305,2.4646696E+02,0.000000 ,578.15,,,,
0.95124059,2.4079410E+02,0.000000 ,578.15,,,,
0.95217566,2.2687974E+02,0.000000 ,578.15,,,,
0.9526236,2.2145964E+02,0.000000 ,578.15,,,,
0.953062,2.1700969E+02,0.000000 ,578.15,,,,
0.95349092,2.1180320E+02,0.000000 ,578.15,,,,
0.95433029,2.0910505E+02,0.000000 ,578.15,,,,
0.95474772,2.0851251E+02,0.000000 ,578.15,,,,
0.95516491,2.0878685E+02,0.000000 ,578.15,,,,
0.9555828,2.0913418E+02,0.000000 ,578.15,,,,
0.95642078,2.0978790E+02,0.000000 ,578.15,,,,
0.95684045,2.0977388E+02,0.000000 ,578.15,,,,
0.95725808,2.0665898E+02,0.000000 ,578.15,,,,
0.95766643,2.0192243E+02,0.000000 ,578.15,,,,
0.95845957,1.9514792E+02,0.000000 ,578.15,,,,
0.95884679,1.9199920E+02,0.000000 ,578.15,,,,
0.95922728,1.8837697E+02,0.000000 ,578.15,,,,
0.95960037,1.8479391E+02,0.000000 ,578.15,,,,
0.96032868,1.8014658E+02,0.000000 ,578.15,,,,
0.96068769,1.7897730E+02,0.000000 ,578.15,,,,
0.96104444,1.7759440E+02,0.000000 ,578.15,,,,
0.96139792,1.7595873E+02,0.000000 ,578.15,,,,
0.96209715,1.7380172E+02,0.000000 ,578.15,,,,
0.96244413,1.7320918E+02,0.000000 ,578.15,,,,
0.96279007,1.7268961E+02,0.000000 ,578.15,,,,
0.96313467,1.7192084E+02,0.000000 ,578.15,,,,
0.96381797,1.6943808E+02,0.000000 ,578.15,,,,
0.96415528,1.6794482E+02,0.000000 ,578.15,,,,
0.96449012,1.6703008E+02,0.000000 ,578.15,,,,
0.96482362,1.6658350E+02,0.000000 ,578.15,,,,
0.96548824,1.6532542E+02,0.000000 ,578.15,,,,
0.96581746,1.6386954E+02,0.000000 ,578.15,,,,
0.96614349,1.6216267E+02,0.000000 ,578.15,,,,
0.96646655,1.6103076E+02,0.000000 ,578.15,,,,
0.96710577,1.5807628E+02,0.000000 ,578.15,,,,
0.96741957,1.5561110E+02,0.000000 ,578.15,,,,
0.96772807,1.5296436E+02,0.000000 ,578.15,,,,
0.96803178,1.5093352E+02,0.000000 ,578.15,,,,
0.96862977,1.4823715E+02,0.000000 ,578.15,,,,
0.96892518,1.4724764E+02,0.000000 ,578.15,,,,
0.96921898,1.4665510E+02,0.000000 ,578.15,,,,
0.96951173,1.4602873E+02,0.000000 ,578.15,,,,
0.97009384,1.4509819E+02,0.000000 ,578.15,,,,
0.97038398,1.4522835E+02,0.000000 ,578.15,,,,
0.97067489,1.4543149E+02,0.000000 ,578.15,,,,
0.9709647,1.4408064E+02,0.000000 ,578.15,,,,
0.97153374,1.4044439E+02,0.000000 ,578.15,,,,
0.97181279,1.3837617E+02,0.000000 ,578.15,,,,
0.97208689,1.3562084E+02,0.000000 ,578.15,,,,
0.97235512,1.3268394E+02,0.000000 ,578.15,,,,
0.97287456,1.2724804E+02,0.000000 ,578.15,,,,
0.97312719,1.2521186E+02,0.000000 ,578.15,,,,
0.9733749,1.2260250E+02,0.000000 ,578.15,,,,
0.97361818,1.2078704E+02,0.000000 ,578.15,,,,
0.97409572,1.1812271E+02,0.000000 ,578.15,,,,
0.97433098,1.1742514E+02,0.000000 ,578.15,,,,
0.97456578,1.1744672E+02,0.000000 ,578.15,,,,
0.97480098,1.1779405E+02,0.000000 ,578.15,,,,
0.97527447,1.1920608E+02,0.000000 ,578.15,,,,
0.97551378,1.1995037E+02,0.000000 ,578.15,,,,
0.97575369,1.1989718E+02,0.000000 ,578.15,,,,
0.97599365,1.2013771E+02,0.000000 ,578.15,,,,
0.97647111,1.1758196E+02,0.000000 ,578.15,,,,
0.97670435,1.1547636E+02,0.000000 ,578.15,,,,
0.97693295,1.1315536E+02,0.000000 ,578.15,,,,
0.97715712,1.1108358E+02,0.000000 ,578.15,,,,
0.97759152,1.0600726E+02,0.000000 ,578.15,,,,
0.97780175,1.0458876E+02,0.000000 ,578.15,,,,
0.97801044,1.0446437E+02,0.000000 ,578.15,,,,
0.97821997,1.0506269E+02,0.000000 ,578.15,,,,
0.97864262,1.0608132E+02,0.000000 ,578.15,,,,
0.97885546,1.0678645E+02,0.000000 ,578.15,,,,
0.97906955,1.0727618E+02,0.000000 ,578.15,,,,
0.97928463,1.0787450E+02,0.000000 ,578.15,,,,
0.97971925,1.0903554E+02,0.000000 ,578.15,,,,
0.97993669,1.0815462E+02,0.000000 ,578.15,,,,
0.98015165,1.0669874E+02,0.000000 ,578.15,,,,
0.98036312,1.0452015E+02,0.000000 ,578.15,,,,
0.98077005,9.9337027E+01,0.000000 ,578.15,,,,
0.98096672,9.7482412E+01,0.000000 ,578.15,,,,
0.98116041,9.6241921E+01,0.000000 ,578.15,,,,
0.98135162,9.5074412E+01,0.000000 ,578.15,,,,
0.98172947,9.4106488E+01,0.000000 ,578.15,,,,
0.98191771,9.4092464E+01,0.000000 ,578.15,,,,
0.9821057,9.3827451E+01,0.000000 ,578.15,,,,
0.98229301,9.3485894E+01,0.000000 ,578.15,,,,
0.98266524,9.2306142E+01,0.000000 ,578.15,,,,
0.98284872,9.1281039E+01,0.000000 ,578.15,,,,
0.9830303,9.0149132E+01,0.000000 ,578.15,,,,
0.9832091,8.8582888E+01,0.000000 ,578.15,,,,
0.98355782,8.6174888E+01,0.000000 ,578.15,,,,
0.98372939,8.5473757E+01,0.000000 ,578.15,,,,
0.98389993,8.5173142E+01,0.000000 ,578.15,,,,
0.98407016,8.5159119E+01,0.000000 ,578.15,,,,
0.98441267,8.6353978E+01,0.000000 ,578.15,,,,
0.98458591,8.6699528E+01,0.000000 ,578.15,,,,
0.9847594,8.6576920E+01,0.000000 ,578.15,,,,
0.98493178,8.5770765E+01,0.000000 ,578.15,,,,
0.98526832,8.1737563E+01,0.000000 ,578.15,,,,
0.98542907,7.8948411E+01,0.000000 ,578.15,,,,
0.98558375,7.5612779E+01,0.000000 ,578.15,,,,
0.98573168,7.2464054E+01,0.000000 ,578.15,,,,
0.9860121,6.8217243E+01,0.000000 ,578.15,,,,
0.98614726,6.7227742E+01,0.000000 ,578.15,,,,
0.98628151,6.7249319E+01,0.000000 ,578.15,,,,
0.98641661,6.8063027E+01,0.000000 ,578.15,,,,
0.98669638,7.2255522E+01,0.000000 ,578.15,,,,
0.98684344,7.4655272E+01,0.000000 ,578.15,,,,
0.98699479,7.6768430E+01,0.000000 ,578.15,,,,
0.98715066,7.8990172E+01,0.000000 ,578.15,,,,
0.98747241,8.1162290E+01,0.000000 ,578.15,,,,
0.98763446,8.0642726E+01,0.000000 ,578.15,,,,
0.98779476,7.9617623E+01,0.000000 ,578.15,,,,
0.98795272,7.8266768E+01,0.000000 ,578.15,,,,
0.98826032,7.5246424E+01,0.000000 ,578.15,,,,
0.98840874,7.3283225E+01,0.000000 ,578.15,,,,
0.98855375,7.1791744E+01,0.000000 ,578.15,,,,
0.98869569,7.0047493E+01,0.000000 ,578.15,,,,
0.9889707,6.7926084E+01,0.000000 ,578.15,,,,
0.98910628,6.7764315E+01,0.000000 ,578.15,,,,
0.98924198,6.8149026E+01,0.000000 ,578.15,,,,
0.98937945,6.9434452E+01,0.000000 ,578.15,,,,
0.98965943,7.0449525E+01,0.000000 ,578.15,,,,
0.98980122,7.1337996E+01,0.000000 ,578.15,,,,
0.98994471,7.2007518E+01,0.000000 ,578.15,,,,
0.99008896,7.2173281E+01,0.000000 ,578.15,,,,
0.99037854,7.2899983E+01,0.000000 ,578.15,,,,
0.99052457,7.2957162E+01,0.000000 ,578.15,,,,
0.99067008,7.2366395E+01,0.000000 ,578.15,,,,
0.99081361,7.1019100E+01,0.000000 ,578.15,,,,
0.9910928,6.8680523E+01,0.000000 ,578.15,,,,
0.99122881,6.7297626E+01,0.000000 ,578.15,,,,
0.9913622,6.6309904E+01,0.000000 ,578.15,,,,
0.99149434,6.5861544E+01,0.000000 ,578.15,,,,
0.99175441,6.3959083E+01,0.000000 ,578.15,,,,
0.9918817,6.3295334E+01,0.000000 ,578.15,,,,
0.99200716,6.1873276E+01,0.000000 ,578.15,,,,
0.99212891,5.9949238E+01,0.000000 ,578.15,,,,
0.9923605,5.5736249E+01,0.000000 ,578.15,,,,
0.99246997,5.3632424E+01,0.000000 ,578.15,,,,
0.99257466,5.1021280E+01,0.000000 ,578.15,,,,
0.99267413,4.8481338E+01,0.000000 ,578.15,,,,
0.99285992,4.4451696E+01,0.000000 ,578.15,,,,
0.99294654,4.2273108E+01,0.000000 ,578.15,,,,
0.99302944,4.0778067E+01,0.000000 ,578.15,,,,
0.99310972,3.9430771E+01,0.000000 ,578.15,,,,
0.99326422,3.8393425E+01,0.000000 ,578.15,,,,
0.99334102,3.8665992E+01,0.000000 ,578.15,,,,
0.9934196,4.0166806E+01,0.000000 ,578.15,,,,
0.99350191,4.2206982E+01,0.000000 ,578.15,,,,
0.99368071,4.7010041E+01,0.000000 ,578.15,,,,
0.99377648,4.9301206E+01,0.000000 ,578.15,,,,
0.9938808,5.6067464E+01,0.000000 ,578.15,,,,
0.99399692,5.6847351E+01,0.000000 ,578.15,,,,
0.9942086,5.0110224E+01,0.000000 ,578.15,,,,
0.99430669,4.7680646E+01,0.000000 ,578.15,,,,
0.99439839,4.3627646E+01,0.000000 ,578.15,,,,
0.99448083,3.8887540E+01,0.000000 ,578.15,,,,
0.99462313,3.2655952E+01,0.000000 ,578.15,,,,
0.99468421,2.8711536E+01,0.000000 ,578.15,,,,
0.99474014,2.7905382E+01,0.000000 ,578.15,,,,
0.99479568,2.7567385E+01,0.000000 ,578.15,,,,
0.99490691,2.8728424E+01,0.000000 ,578.15,,,,
0.99496604,3.0766819E+01,0.000000 ,578.15,,,,
0.99503056,3.3999640E+01,0.000000 ,578.15,,,,
0.99510233,3.7627637E+01,0.000000 ,578.15,,,,
0.99526331,4.2320332E+01,0.000000 ,578.15,,,,
0.99534963,4.3714342E+01,0.000000 ,578.15,,,,
0.99543773,4.4458628E+01,0.000000 ,578.15,,,,
0.99552746,4.4948363E+01,0.000000 ,578.15,,,,
0.99570576,4.3802432E+01,0.000000 ,578.15,,,,
0.99579136,4.1477879E+01,0.000000 ,578.15,,,,
0.99587145,3.8613965E+01,0.000000 ,578.15,,,,
0.99594589,3.5894237E+01,0.000000 ,578.15,,,,
0.99608119,3.2222388E+01,0.000000 ,578.15,,,,
0.99614479,3.1489216E+01,0.000000 ,578.15,,,,
0.99620729,3.0967873E+01,0.000000 ,578.15,,,,
0.99626852,3.0304124E+01,0.000000 ,578.15,,,,
0.99638781,2.9989485E+01,0.000000 ,578.15,,,,
0.99644947,3.2029660E+01,0.000000 ,578.15,,,,
0.996516,3.4322605E+01,0.000000 ,578.15,,,,
0.99658647,3.6111791E+01,0.000000 ,578.15,,,,
0.99673749,3.8965675E+01,0.000000 ,578.15,,,,
0.99681581,3.9423369E+01,0.000000 ,578.15,,,,
0.99689554,3.9982527E+01,0.000000 ,578.15,,,,
0.99697459,3.8704654E+01,0.000000 ,578.15,,,,
0.99712257,3.5070187E+01,0.000000 ,578.15,,,,
0.99718963,3.1919682E+01,0.000000 ,578.15,,,,
0.99725097,2.9815857E+01,0.000000 ,578.15,,,,
0.99730918,2.8249614E+01,0.000000 ,578.15,,,,
0.99741195,2.3098528E+01,0.000000 ,578.15,,,,
0.99745608,2.1210091E+01,0.000000 ,578.15,,,,
0.99749708,1.9971380E+01,0.000000 ,578.15,,,,
0.99753618,1.9232868E+01,0.000000 ,578.15,,,,
0.99761291,1.9204820E+01,0.000000 ,578.15,,,,
0.99765127,1.9117813E+01,0.000000 ,578.15,,,,
0.99768895,1.8311659E+01,0.000000 ,578.15,,,,
0.99772429,1.7140590E+01,0.000000 ,578.15,,,,
0.99779374,1.8484976E+01,0.000000 ,578.15,,,,
0.99783269,2.0526931E+01,0.000000 ,578.15,,,,
0.99787563,2.2385540E+01,0.000000 ,578.15,,,,
0.99792237,2.4208547E+01,0.000000 ,578.15,,,,
0.99802153,2.5045612E+01,0.000000 ,578.15,,,,
0.99807352,2.7806716E+01,0.000000 ,578.15,,,,
0.99813153,2.8298231E+01,0.000000 ,578.15,,,,
0.99818469,2.5147726E+01,0.000000 ,578.15,,,,
0.99827766,2.1513259E+01,0.000000 ,578.15,,,,
0.99831883,1.9696025E+01,0.000000 ,578.15,,,,
0.99835651,1.8202764E+01,0.000000 ,578.15,,,,
0.99839179,1.6999654E+01,0.000000 ,578.15,,,,
0.9984572,1.5958747E+01,0.000000 ,578.15,,,,
0.99848878,1.5725775E+01,0.000000 ,578.15,,,,
0.99852025,1.5784734E+01,0.000000 ,578.15,,,,
0.99855213,1.6276249E+01,0.000000 ,578.15,,,,
0.99862237,1.9096312E+01,0.000000 ,578.15,,,,
0.99866188,2.0127188E+01,0.000000 ,578.15,,,,
0.99870273,2.0940896E+01,0.000000 ,578.15,,,,
0.99874601,2.2443491E+01,0.000000 ,578.15,,,,
0.99884098,2.4613828E+01,0.000000 ,578.15,,,,
0.9988911,2.5646484E+01,0.000000 ,578.15,,,,
0.99894371,2.6999553E+01,0.000000 ,578.15,,,,
0.99899931,2.8607172E+01,0.000000 ,578.15,,,,
0.99911599,2.8723310E+01,0.000000 ,578.15,,,,
0.99917238,2.7698207E+01,0.000000 ,578.15,,,,
0.99922679,2.6708705E+01,0.000000 ,578.15,,,,
0.99927914,2.5505595E+01,0.000000 ,578.15,,,,
0.99937527,2.2592056E+01,0.000000 ,578.15,,,,
0.99941882,2.0919008E+01,0.000000 ,578.15,,,,
0.99945866,1.8633616E+01,0.000000 ,578.15,,,,
0.99949299,1.5588135E+01,0.000000 ,578.15,,,,
0.99954331,1.0225221E+01,0.000000 ,578.15,,,,
0.99956205,8.5521731E+00,0.000000 ,578.15,,,,
0.99957737,6.7687609E+00,0.000000 ,578.15,,,,
0.99958935,5.3146613E+00,0.000000 ,578.15,,,,
0.99960579,3.1202697E+00,0.000000 ,578.15,,,,
0.99961147,2.6363076E+00,0.000000 ,578.15,,,,
0.99961633,2.2965310E+00,0.000000 ,578.15,,,,
0.99962109,2.7880468E+00,0.000000 ,578.15,,,,
0.99963616,4.4208030E+00,0.000000 ,578.15,,,,
0.99964553,4.9105387E+00,0.000000 ,578.15,,,,
0.99965587,5.3646728E+00,0.000000 ,578.15,,,,
0.99966684,5.7814255E+00,0.000000 ,578.15,,,,
0.99969373,7.5904087E+00,0.000000 ,578.15,,,,
0.99970958,8.1887284E+00,0.000000 ,578.15,,,,
0.9997262,8.1373231E+00,0.000000 ,578.15,,,,
0.99974155,7.1496015E+00,0.000000 ,578.15,,,,
0.99976628,4.9961516E+00,0.000000 ,578.15,,,,
0.99977492,3.6808973E+00,0.000000 ,578.15,,,,
0.99978123,2.8747427E+00,0.000000 ,578.15,,,,
0.99978656,2.3195780E+00,0.000000 ,578.15,,,,
0.99979383,2.0013788E+00,0.000000 ,578.15,,,,
0.99979865,2.7794856E+00,0.000000 ,578.15,,,,
0.99980517,3.8833448E+00,0.000000 ,578.15,,,,
0.9998144,5.4571422E+00,0.000000 ,578.15,,,,
0.99984323,8.9251496E+00,0.000000 ,578.15,,,,
0.99986269,1.0570150E+01,0.000000 ,578.15,,,,
0.99988544,1.1926779E+01,0.000000 ,578.15,,,,
0.99990975,1.2090762E+01,0.000000 ,578.15,,,,
0.9999556,1.0474893E+01,0.000000 ,578.15,,,,
0.99997484,8.5828961E+00,0.000000 ,578.15,,,,
0.99998951,5.9397105E+00,0.000000 ,578.15,,,,
0.99999845,2.8230268E+00,0.000000 ,578.15,,,,
9.58E-05,4.5639181E+01,0.000000 ,583.15,,,,
2.38E-04,5.2125206E+01,0.000000 ,583.15,,,,
5.66E-04,1.0733254E+02,0.000000 ,583.15,,,,
0.00101717,1.0915784E+02,0.000000 ,583.15,,,,
0.00145464,1.2387133E+02,0.000000 ,583.15,,,,
0.00198173,1.3452414E+02,0.000000 ,583.15,,,,
0.00252006,1.3142080E+02,0.000000 ,583.15,,,,
0.00308147,1.6116160E+02,0.000000 ,583.15,,,,
0.00382252,2.0706512E+02,0.000000 ,583.15,,,,
0.00471452,2.3838127E+02,0.000000 ,583.15,,,,
0.00576236,2.8964236E+02,0.000000 ,583.15,,,,
0.00705691,3.6043991E+02,0.000000 ,583.15,,,,
0.00866268,4.4776771E+02,0.000000 ,583.15,,,,
